item_id,restaurant_id,item_name,category,price
3932,281,Steak,Main Course,567
3973,56,Oatmeal,Healthy,882
6556,362,Nachos,Mexican,787
8898,49,Ravioli,Italian,1111
3481,208,Cheesecake,Desserts,1418
3674,133,Spinach Artichoke Dip,Appetiser,1201
382,375,Samgyeopsal,Korean,933
6108,440,Hummus,Middle Eastern,624
5606,70,Rice and Peas,Caribbean,437
8721,429,Char Siu,Chinese,1470
2548,400,Fries,Fast Food,172
2040,444,Fried Plantains,Caribbean,892
7735,220,Stuffed Peppers,Healthy,1124
4340,312,Grilled Salmon,Seafood,1384
8503,173,Mango Sticky Rice,Desserts,1338
7555,445,Clam Chowder,Seafood,649
4557,97,Chow Mein,Chinese,781
6974,232,Pudding,Desserts,989
2010,58,Bruschetta,Appetiser,1180
2495,217,Greek Salad,Mediterranean,1180
2777,166,Oatmeal,Healthy,227
8717,101,Coca-Cola,Beverage,229
2118,168,Vada Pav,Indian,480
1532,264,Baba Ganoush,Middle Eastern,1212
4239,441,Shawarma,Middle Eastern,576
2417,485,Falafel,Middle Eastern,1037
8849,220,Arancini,Italian,1492
2347,251,Kimchi Jjigae,Korean,1249
5782,119,French Onion Soup,French,330
9073,208,Yakitori,Japanese,949
859,277,Minestrone Soup,Italian,1288
6908,401,Green Curry,Thai,690
2419,145,Chicken and Waffles,American,571
3165,301,Ribs,Main Course,1072
9966,184,Roasted Cauliflower Steaks,Vegan,652
6724,135,Hummus,Middle Eastern,415
9548,57,Chole Bhature,Indian,787
4918,17,Apple Pie,American,664
2812,427,Shawarma,Fast Food,1063
917,95,Ratatouille,French,578
4871,33,Coffee,Beverage,1392
461,153,Matcha Tea,Beverage,932
3622,44,Massaman Curry,Thai,393
7039,435,Fajitas,Mexican,1445
2292,271,Baozi,Chinese,1284
5147,401,Pad See Ew,Thai,1260
8637,371,Bibimbap,Korean,1274
348,236,Pancakes,American,790
7407,388,Roasted Cauliflower Steaks,Vegan,1468
8667,253,Duck Confit,French,902
5364,455,Pizza,Fast Food,328
6483,182,Shawarma,Middle Eastern,1412
4321,275,Tom Yum Soup,Thai,1427
5718,76,Focaccia Bread,Italian,260
5372,68,Quinoa Salad,Healthy,1188
4217,406,Carrot Cake,Desserts,1011
1862,400,Fish Sandwich,Fast Food,1064
8265,395,Fried Rice,Chinese,1322
2196,326,Rice and Peas,Caribbean,297
3387,172,Mansaf,Middle Eastern,1123
2635,347,Lobster Roll,American,487
1938,259,Lasagna,Italian,578
5745,292,Shrimp Scampi,Seafood,610
4255,20,Sopes,Mexican,957
5923,422,Callaloo,Caribbean,495
8033,44,Zoodle Pasta,Healthy,838
9555,143,Sangria,Beverage,839
9213,149,Baguette,French,1068
1816,29,Grilled Prawns,Seafood,944
8983,422,Chickpea Salad,Vegan,1403
7494,229,Rice and Peas,Caribbean,971
4250,235,Panna Cotta,Desserts,182
9089,207,Lentil Soup,Healthy,1008
2226,376,Grilled Cheese,Fast Food,187
9870,50,Grilled Chicken,Main Course,975
7421,383,Oysters,Seafood,851
9502,124,Lobster Bisque,Seafood,1024
7578,166,Kimchi Jjigae,Korean,1478
9239,420,Fried Plantains,Caribbean,242
4942,102,Kadai Paneer,Indian,901
4286,46,Kibbeh,Mediterranean,218
2461,161,Roti,Caribbean,201
1578,73,Shawarma,Middle Eastern,454
1793,77,Ratatouille,French,438
1239,490,Tom Yum Soup,Thai,983
8602,191,Thai Fried Rice,Thai,183
5650,16,Vegan Burger,Vegan,321
8528,157,Focaccia Bread,Italian,1134
5508,275,Donuts,Desserts,160
1040,20,Kadai Paneer,Indian,1147
1572,248,Mussels in Garlic Butter,Seafood,877
3814,342,Kung Pao Chicken,Chinese,562
5949,2,Zoodle Pasta,Healthy,1457
1411,462,Boeuf Bourguignon,French,1018
3836,455,Pad See Ew,Thai,1413
3081,62,Lobster Roll,American,1179
5503,273,Fish & Chips,Main Course,202
208,130,Quinoa Salad,Healthy,288
5386,5,Burgers,Fast Food,390
5603,205,Sliders,Fast Food,918
1313,404,Latte,Beverage,1346
1937,432,Avocado Toast,Healthy,1143
9130,310,Massaman Curry,Thai,1058
5132,83,Roti,Caribbean,884
3685,47,Pad Thai,Thai,174
3180,425,Pani Puri,Indian,1352
8926,103,Grilled Salmon,Healthy,1006
4699,234,Grilled Prawns,Seafood,840
5348,96,Coconut Shrimp,Caribbean,1439
373,333,Chia Pudding,Healthy,743
6894,479,Rogan Josh,Indian,1144
8780,394,Kunafa,Middle Eastern,1006
7422,131,Clam Chowder,American,1476
3011,278,Onigiri,Japanese,656
7056,106,Vegan Pizza,Vegan,488
2643,208,Fattoush,Middle Eastern,179
324,127,Lentil Soup,Healthy,1202
590,422,Gnocchi,Italian,248
5414,340,Gulab Jamun,Desserts,1469
7193,214,Latte,Beverage,857
6347,373,Grilled Salmon,Seafood,222
5868,290,Grilled Salmon,Seafood,1463
380,68,Arancini,Italian,1431
6294,311,Tofu Stir-fry,Vegan,396
2591,85,Polenta,Italian,871
4777,473,Fried Plantains,Caribbean,603
754,352,Lasagna,Italian,1086
1389,250,Mozzarella Sticks,Appetiser,559
7529,62,Falafel,Middle Eastern,386
6607,303,Vegan Pizza,Vegan,217
1457,366,Risotto,Italian,1253
8905,433,Kofta,Middle Eastern,618
546,259,Fries,Fast Food,911
4219,136,Roasted Cauliflower Steaks,Vegan,551
5742,2,Chow Mein,Chinese,492
8590,222,Sangria,Beverage,268
7016,485,Coffee,Beverage,342
3541,434,Green Curry,Thai,498
4851,473,Mac and Cheese,American,1056
5039,368,Zoodle Pasta,Healthy,290
4165,363,Onigiri,Japanese,193
3959,404,Vegan Ice Cream,Vegan,637
9673,475,Callaloo,Caribbean,883
9890,221,Moussaka,Main Course,1166
9055,140,Bolognese,Italian,1039
5645,184,Green Curry,Thai,365
1875,400,Chili Cheese Fries,Fast Food,666
6467,172,Tom Yum Soup,Thai,672
6677,226,Avocado Toast,Healthy,865
7769,183,Macarons,French,1089
9926,191,Hummus,Mediterranean,469
3600,464,BBQ Chicken,Main Course,949
2554,440,Fried Chicken,Fast Food,1488
8367,483,Burgers,Fast Food,940
9113,213,Lobster Roll,American,1378
8140,361,Labneh,Middle Eastern,1454
9975,78,Thai Fried Rice,Thai,1350
191,273,Mozzarella Sticks,Appetiser,517
6008,466,Hyderabadi Biryani,Indian,892
5329,267,Baguette,French,1491
3451,468,Cochinita Pibil,Mexican,414
3921,459,Labneh,Middle Eastern,1274
5035,4,Cochinita Pibil,Mexican,1401
9616,116,Macarons,French,1453
2343,1,Wonton Soup,Chinese,1102
6470,232,Brown Rice Bowl,Healthy,863
4577,225,Idli,Indian,1014
3362,114,Kunafa,Middle Eastern,1465
1454,146,Spinach Artichoke Dip,Appetiser,909
6055,168,Biryani,Main Course,642
4388,447,Crème Brûlée,French,1074
4620,276,Garlic Bread,Appetiser,382
8475,39,Mango Sticky Rice,Desserts,1372
6952,377,Dumplings,Chinese,1038
6421,286,Spinach Artichoke Dip,Appetiser,1468
5092,489,Ceviche,Seafood,1206
2699,209,Roasted Cauliflower Steaks,Vegan,1302
8079,118,Polenta,Italian,508
807,459,Tempura,Japanese,1192
9996,68,Chow Mein,Chinese,1170
6687,9,Quiche Lorraine,French,1246
1130,435,Rogan Josh,Indian,1063
1042,15,Teriyaki Salmon,Main Course,253
7155,75,Greek Salad,Mediterranean,1399
8301,194,Char Siu,Chinese,808
4575,192,Okonomiyaki,Japanese,215
833,40,Tteokbokki,Korean,1281
5377,67,Falafel,Middle Eastern,380
5726,10,Satay Skewers,Thai,952
6248,186,Falafel,Middle Eastern,1030
8853,189,Chicken and Waffles,American,1033
1758,70,Tofu Stir-fry,Vegan,647
4464,93,Vada Pav,Indian,1197
3243,405,Croissant,French,377
7736,135,Apple Pie,American,905
8544,91,Idli,Indian,633
2124,230,Mojito,Beverage,1026
8113,41,Lentil Soup,Vegan,1474
6268,124,Lentil Soup,Healthy,313
5387,459,Kabsa,Middle Eastern,1024
7103,272,Mapo Tofu,Chinese,993
1944,332,Grilled Chicken,Main Course,801
7814,273,Vada Pav,Indian,1495
8632,454,Mansaf,Middle Eastern,177
8083,294,Rice and Peas,Caribbean,1091
4213,167,Churros,Mexican,1121
9357,123,Burgers,Fast Food,1103
3020,41,Roast Lamb,Main Course,642
7511,172,Samgyeopsal,Korean,1133
2271,255,Aloo Paratha,Indian,1445
784,229,Pad See Ew,Thai,418
1397,228,Ribs,Main Course,484
8273,442,Char Siu,Chinese,1355
3851,338,Sushi,Japanese,245
3391,176,Rajma Chawal,Indian,1392
6633,219,Larb,Thai,1302
4602,39,Jackfruit Tacos,Vegan,1300
134,479,Grilled Chicken,Main Course,1018
872,102,Garlic Bread,Appetiser,1040
3677,222,Fried Rice,Main Course,1027
8822,297,Tofu Stir-fry,Vegan,1373
9345,362,Coffee,Beverage,669
3561,152,Lemonade,Beverage,600
941,241,Baozi,Chinese,720
9829,476,Jackfruit Tacos,Vegan,1204
111,480,Pina Colada,Beverage,1271
9627,332,Vegan Pizza,Vegan,1366
7548,245,Curry Goat,Caribbean,807
7942,63,Cupcakes,Desserts,1372
9408,22,Paneer Butter Masala,Main Course,505
4561,3,Crab Cakes,Seafood,615
334,163,Kimchi,Korean,663
1035,288,Yakitori,Japanese,155
2356,54,Rajma Chawal,Indian,1404
622,191,Spring Rolls,Appetiser,934
7363,32,Baguette,French,1378
1749,97,Baklava,Mediterranean,1277
192,475,Carrot Cake,Desserts,1190
3982,55,Quinoa Salad,Healthy,262
7281,339,Spring Rolls,Appetiser,1113
8559,227,Chickpea Salad,Vegan,662
8186,201,Kunafa,Middle Eastern,801
4745,125,Caprese Salad,Italian,1474
1648,444,Duck Confit,French,1283
7933,360,Gyros,Mediterranean,394
838,297,Grilled Prawns,Seafood,319
9807,262,Dim Sum,Chinese,1345
4857,168,Latte,Beverage,855
5717,244,Boeuf Bourguignon,French,497
7967,153,Chiles Rellenos,Mexican,402
1277,475,Samosa,Appetiser,569
3314,385,BBQ Chicken,Main Course,651
5948,2,Tteokbokki,Korean,1174
1695,115,Macarons,Desserts,799
9860,335,Risotto,Italian,303
6914,123,Sushi,Main Course,1398
1699,459,Wonton Soup,Chinese,345
4394,118,Avocado Toast,Healthy,750
898,207,Shrimp Cocktail,Appetiser,1197
3739,269,Biryani,Main Course,908
9660,123,Cornbread,American,638
4597,265,Falafel,Mediterranean,181
9161,315,Mango Sticky Rice,Thai,585
7998,346,Kale Salad,Healthy,614
5982,298,Pad Thai,Thai,763
7594,471,Biryani,Indian,1484
5446,391,Coq au Vin,French,250
5636,464,Onion Rings,Appetiser,1499
4583,279,Crab Cakes,Seafood,1169
8672,326,Mushroom Risotto,Vegan,1273
6284,188,Stuffed Bell Peppers,Main Course,159
6786,16,French Onion Soup,French,702
2164,30,Clam Chowder,Seafood,602
1574,191,Kunafa,Middle Eastern,1254
836,140,Roasted Cauliflower Steaks,Vegan,955
9446,408,Teriyaki Salmon,Main Course,1451
3511,163,Jerk Chicken,Caribbean,625
5108,33,Kunafa,Middle Eastern,564
391,26,Paneer Butter Masala,Main Course,469
3854,463,Stuffed Peppers,Healthy,473
4107,19,Ramen,Japanese,397
7935,315,Matcha Tea,Beverage,232
3610,147,Margherita Pizza,Italian,904
7971,58,Roasted Cauliflower Steaks,Vegan,1358
9414,264,Quesadillas,Mexican,787
2871,283,Takoyaki,Japanese,1044
4353,256,Pad See Ew,Thai,1214
9368,50,Callaloo,Caribbean,910
6852,70,Kabsa,Middle Eastern,919
8016,313,Pavlova,Desserts,927
6823,150,Gulab Jamun,Desserts,1381
6713,354,Osso Buco,Italian,1384
5858,60,Labneh,Middle Eastern,317
9775,417,Mac and Cheese,American,996
480,383,Grilled Salmon,Seafood,1234
2204,105,Jerk Chicken,Caribbean,168
5316,16,Tuna Tartare,Seafood,539
9018,149,Massaman Curry,Thai,439
1240,213,Japchae,Korean,554
9631,20,Samosa,Indian,1440
6503,88,Pita Bread,Mediterranean,334
1091,389,Gimbap,Korean,1400
645,18,Meatloaf,Main Course,1241
5787,63,Fish & Chips,Main Course,1390
2895,413,Apple Pie,American,322
5715,27,Tarte Tatin,French,1241
3485,34,Nachos,Mexican,322
6790,282,Szechuan Beef,Chinese,1331
5694,430,Stuffed Bell Peppers,Main Course,780
3576,321,Char Siu,Chinese,516
2545,313,Milkshake,Beverage,237
6357,338,Kale Salad,Healthy,1304
4243,174,Hot Chocolate,Beverage,1299
7072,21,Japchae,Korean,1339
5617,344,Fruit Punch,Beverage,1085
890,122,Tom Yum Soup,Thai,1390
8162,233,Quinoa Salad,Healthy,1323
5366,356,Sopes,Mexican,1445
9084,352,Hot and Sour Soup,Chinese,217
8977,399,Pani Puri,Indian,473
4047,454,Fried Plantains,Caribbean,865
3990,303,Fish Tacos,Seafood,1224
1509,475,Bruschetta,Appetiser,753
5587,199,Donuts,Fast Food,776
3477,61,Smoothie Bowl,Healthy,1330
3402,394,Quinoa Salad,Healthy,272
7666,227,Crème Brûlée,French,1372
5539,456,Garlic Bread,Appetiser,674
59,123,Bibimbap,Korean,1064
4432,40,Grilled Chicken,Main Course,787
91,149,Rice and Peas,Caribbean,249
769,233,Coq au Vin,French,549
6395,219,Sundubu Jjigae,Korean,378
7177,152,Crème Brûlée,Desserts,1484
8060,96,Roasted Cauliflower Steaks,Vegan,1054
4207,227,Falafel,Mediterranean,253
3289,21,Crispy Calamari,Appetiser,515
1154,33,Chawanmushi,Japanese,491
8358,327,Coffee,Beverage,903
5324,470,Rogan Josh,Indian,478
8570,431,Papaya Salad,Thai,896
9251,138,Vegan Ice Cream,Vegan,957
1308,246,Onion Rings,Appetiser,682
3058,196,Dolma,Mediterranean,1141
1324,443,Quiche Lorraine,French,474
5153,277,Jambalaya,American,880
3210,115,Coconut Shrimp,Caribbean,515
6309,212,Lasagna,Italian,419
9900,72,Bruschetta,Appetiser,1185
2961,28,Japchae,Korean,1419
5675,47,Pasta Alfredo,Main Course,786
9118,471,Kimchi Jjigae,Korean,448
4337,212,Chicken Wings,Appetiser,477
7315,178,Kimchi,Korean,689
4576,150,Samgyeopsal,Korean,1207
3143,488,Burgers,Main Course,209
6173,61,Kimchi Jjigae,Korean,1019
4560,434,Tacos,Fast Food,1130
3539,376,Pudding,Desserts,1074
5103,469,Fish Sandwich,Fast Food,1033
3931,440,Ratatouille,French,669
6973,261,Sliders,Fast Food,1406
7244,105,Rice and Peas,Caribbean,1006
8999,33,Sliders,Fast Food,880
4256,354,Shawarma,Fast Food,490
7664,24,Tarte Tatin,French,844
1301,403,Fried Chicken,Fast Food,734
1180,302,Roti,Caribbean,914
9257,395,Chia Pudding,Healthy,1061
3094,84,Chickpea Salad,Vegan,1165
7202,227,Chili Cheese Fries,Fast Food,1398
6256,12,Vada Pav,Indian,154
5358,17,Risotto,Italian,868
5402,357,Lasagna,Italian,345
16,412,Baba Ganoush,Mediterranean,675
4336,177,Baozi,Chinese,317
8886,27,Greek Salad,Mediterranean,457
5194,302,Corn Dogs,Fast Food,1469
6127,233,Larb,Thai,697
9522,332,Samgyeopsal,Korean,1366
4558,482,Coconut Shrimp,Caribbean,536
1019,159,Panna Cotta,Italian,784
8609,417,Tacos,Fast Food,979
422,11,Croissant,French,509
606,155,Chia Pudding,Healthy,1310
8026,395,Larb,Thai,1108
5483,44,Mango Sticky Rice,Thai,246
9318,224,Tom Yum Soup,Thai,747
3512,320,Oysters,Seafood,1330
1484,434,Miso Soup,Japanese,923
7137,405,Baklava,Mediterranean,1358
6859,458,Szechuan Beef,Chinese,1322
64,313,Chiles Rellenos,Mexican,683
125,450,Apple Pie,American,515
733,146,Palak Paneer,Indian,1162
7875,150,Baba Ganoush,Middle Eastern,1059
5255,262,Meatloaf,Main Course,906
2483,162,Gyros,Mediterranean,792
4305,96,Callaloo,Caribbean,1347
7306,294,Gyros,Mediterranean,1203
4045,345,Focaccia Bread,Italian,1368
4779,41,Caprese Salad,Appetiser,284
5214,402,Coca-Cola,Beverage,1411
8612,387,Minestrone Soup,Italian,570
7993,378,Croissant,French,1077
6698,381,Ramen,Japanese,449
6316,319,Bolognese,Italian,1326
3604,411,Chawanmushi,Japanese,1057
7980,161,Chicken and Waffles,American,717
1227,493,Bulgogi,Korean,763
8814,92,BBQ Ribs,American,794
2459,385,Fish & Chips,Main Course,1007
345,149,Vegan Ice Cream,Vegan,1268
5877,100,Avocado Toast,Healthy,1495
1011,200,Yakitori,Japanese,815
9909,405,Chocolate Mousse,Desserts,1388
95,391,Udon,Japanese,1498
7192,262,Risotto,Italian,156
7761,356,Bulgogi,Korean,876
6980,422,Lasagna,Italian,449
1440,444,Samgyeopsal,Korean,668
140,109,Callaloo,Caribbean,1286
5876,217,Jerk Chicken,Caribbean,486
9613,133,Chicken and Waffles,American,1072
9651,447,Tuna Tartare,Seafood,1378
9221,286,Vegan Ice Cream,Vegan,674
5524,343,Donuts,Fast Food,1479
7078,250,Japchae,Korean,681
7479,425,Iced Tea,Beverage,1237
6371,31,Mushroom Risotto,Vegan,1257
7559,345,Shrimp Scampi,Seafood,417
9505,369,Kale Salad,Healthy,378
661,370,Biryani,Indian,820
2162,442,BBQ Chicken,Main Course,854
6593,463,Fried Plantains,Caribbean,314
718,381,Clam Chowder,American,866
2264,298,Stuffed Peppers,Healthy,899
4428,91,Falafel,Middle Eastern,794
6778,88,Apple Pie,American,1478
6758,50,Duck Confit,French,441
2916,71,Donuts,Fast Food,755
5199,292,Cochinita Pibil,Mexican,607
9356,278,Macarons,French,284
5608,351,Gimbap,Korean,982
2614,206,Chicken and Waffles,American,1225
726,237,Massaman Curry,Thai,235
1531,311,Lobster Roll,American,219
2576,373,Shrimp Cocktail,Appetiser,374
9864,259,Coffee,Beverage,262
1721,125,Guacamole,Mexican,1367
4140,473,Palak Paneer,Indian,986
534,286,Crab Cakes,Seafood,1293
9111,225,Korean BBQ,Korean,350
6971,250,Pizza,Fast Food,276
1037,331,Baingan Bharta,Indian,926
8671,99,Papaya Salad,Thai,1059
5707,40,Churros,Mexican,1370
4349,328,Roast Lamb,Main Course,784
4398,53,Tteokbokki,Korean,908
1978,307,Satay Skewers,Thai,1214
4376,99,Greek Salad,Mediterranean,487
4841,401,Grilled Salmon,Seafood,168
4440,481,Dolma,Mediterranean,1323
9086,152,Callaloo,Caribbean,337
1555,250,Fattoush,Middle Eastern,776
2116,397,Hot Dogs,Fast Food,409
6045,213,Baozi,Chinese,1375
1512,330,Sangria,Beverage,1026
7309,392,Thai Fried Rice,Thai,973
381,10,Roasted Cauliflower Steaks,Vegan,897
5279,250,French Onion Soup,French,188
4225,328,Chawanmushi,Japanese,268
7207,146,Garlic Bread,Appetiser,251
5505,223,Papaya Salad,Thai,661
1503,352,Buffalo Wings,American,782
7989,23,Orange Juice,Beverage,632
6144,229,Elote,Mexican,835
4071,52,Grilled Chicken,Main Course,665
3385,99,Dumplings,Chinese,189
7203,36,Chickpea Salad,Vegan,751
2641,153,Crème Brûlée,Desserts,1088
7100,42,Mole Poblano,Mexican,1322
173,191,Jerk Chicken,Caribbean,271
5425,339,Elote,Mexican,1052
4412,481,Pozole,Mexican,324
3744,104,Curry Goat,Caribbean,1127
7027,481,Cupcakes,Desserts,1323
100,95,Pancakes,American,1436
6058,494,Ackee and Saltfish,Caribbean,158
9776,269,Bolognese,Italian,852
2837,44,Quinoa Salad,Healthy,291
4357,318,Burgers,Fast Food,1330
1881,272,Bossam,Korean,1270
9105,181,Stuffed Bell Peppers,Vegan,717
2431,32,Sangria,Beverage,1043
3394,424,French Onion Soup,French,534
213,123,Coq au Vin,French,1214
7376,16,Papaya Salad,Thai,1149
8468,251,Tteokbokki,Korean,607
6373,278,Teriyaki Chicken,Japanese,471
3601,276,Tacos,Mexican,211
4102,179,Avocado Toast,Healthy,912
4042,400,Focaccia Bread,Italian,500
9841,406,Tuna Tartare,Seafood,654
10000,462,Fattoush,Middle Eastern,450
7395,5,Coca-Cola,Beverage,1292
6785,446,Roasted Cauliflower Steaks,Vegan,1403
9695,356,Papaya Salad,Thai,1071
3974,470,Baingan Bharta,Indian,551
6618,241,Pina Colada,Beverage,1280
4783,66,Baklava,Desserts,506
3230,153,Kunafa,Middle Eastern,851
9244,491,Biryani,Indian,1137
1947,227,Margherita Pizza,Italian,1124
9570,128,Kabsa,Middle Eastern,433
1839,209,Teriyaki Chicken,Japanese,809
1618,340,Ribs,Main Course,567
9855,58,Grilled Cheese,Fast Food,736
1744,332,Tiramisu,Desserts,1280
1926,131,Kunafa,Middle Eastern,186
8879,376,Roasted Cauliflower Steaks,Vegan,674
9351,323,Panna Cotta,Italian,874
2507,148,Tacos,Mexican,1134
5501,361,Soba Noodles,Japanese,737
2772,443,Ackee and Saltfish,Caribbean,752
4785,441,Apple Pie,American,339
6037,251,Massaman Curry,Thai,307
828,107,Fried Plantains,Caribbean,1360
8004,181,Udon,Japanese,558
8044,12,Tempura,Japanese,672
316,478,Baingan Bharta,Indian,629
9010,122,Kale Salad,Healthy,573
1902,483,Biryani,Main Course,575
1594,489,Chocolate Mousse,Desserts,726
1224,360,Orange Juice,Beverage,427
9326,181,Quinoa Salad,Healthy,429
6839,407,Sundubu Jjigae,Korean,1181
7727,12,Szechuan Beef,Chinese,355
6189,339,BBQ Chicken,Main Course,1249
5224,271,Tarte Tatin,French,331
1991,383,Mango Sticky Rice,Desserts,1355
5391,35,Nachos,Mexican,916
6339,336,Margherita Pizza,Italian,439
121,392,Grilled Cheese,Fast Food,488
7515,139,Kimchi,Korean,900
7626,77,Risotto,Italian,254
3251,363,Gimbap,Korean,462
6806,254,Tacos,Mexican,1106
1703,211,Fajitas,Mexican,1227
7920,214,Macarons,French,716
6475,488,Bruschetta,Appetiser,763
6734,448,Sundubu Jjigae,Korean,369
2208,448,Shrimp Cocktail,Appetiser,617
666,213,Gimbap,Korean,953
1080,271,Wonton Soup,Chinese,579
5979,286,Thai Fried Rice,Thai,1330
1345,477,Zoodle Pasta,Healthy,906
9377,26,Panna Cotta,Italian,473
9265,277,Udon,Japanese,268
1126,438,Grilled Salmon,Healthy,1184
6679,427,Matcha Tea,Beverage,1329
657,14,Pani Puri,Indian,1291
6762,298,Dumplings,Chinese,347
9703,363,Butter Chicken,Indian,1470
3894,2,Coconut Shrimp,Caribbean,1372
4953,319,Kibbeh,Mediterranean,414
7342,419,Caprese Salad,Appetiser,375
2193,349,Baklava,Mediterranean,451
9091,135,Pina Colada,Beverage,933
7122,385,Latte,Beverage,760
372,329,Greek Salad,Mediterranean,1205
97,436,Bruschetta,Appetiser,983
7889,69,Deviled Eggs,Appetiser,357
2395,320,Eclairs,Desserts,999
9305,158,Matcha Tea,Beverage,702
943,307,Caprese Salad,Italian,922
9334,282,Fish Tacos,Seafood,379
3022,165,Japchae,Korean,1172
929,85,Dolma,Mediterranean,162
68,110,Lentil Soup,Vegan,862
6145,218,Grilled Salmon,Healthy,284
9499,100,Cacciucco,Italian,1473
2856,378,Churros,Mexican,820
4661,233,Clam Chowder,Seafood,1304
818,348,Okonomiyaki,Japanese,328
703,192,Pani Puri,Indian,312
9194,484,Jackfruit Tacos,Vegan,1145
911,449,Pani Puri,Indian,1459
7456,74,Gulab Jamun,Desserts,568
6340,361,Clam Chowder,Seafood,1018
5470,178,Labneh,Middle Eastern,1246
3812,344,Green Tea,Beverage,376
5847,108,Hot Chocolate,Beverage,1286
1070,477,Kibbeh,Mediterranean,1045
2784,272,Sundubu Jjigae,Korean,763
8094,70,Hummus,Middle Eastern,578
8867,435,Pasta Carbonara,Italian,296
5500,282,Tiramisu,Desserts,1260
2900,364,Japchae,Korean,934
1998,492,Roti,Caribbean,760
3333,185,Kale Salad,Healthy,1487
3620,458,Tuna Tartare,Seafood,1179
9053,78,Meatloaf,American,214
4722,337,Sliders,Fast Food,167
7313,283,Mussels in Garlic Butter,Seafood,746
544,130,Kunafa,Middle Eastern,930
5724,129,Spring Rolls,Chinese,1495
2321,206,Fajitas,Mexican,1156
5693,114,Crab Cakes,Seafood,623
1474,47,Sushi,Japanese,383
2819,372,Pudding,Desserts,949
9021,164,Green Tea,Beverage,892
9459,301,Stuffed Mushrooms,Appetiser,284
7790,411,Fattoush,Middle Eastern,856
2957,32,Ratatouille,French,466
9225,191,Chocolate Mousse,Desserts,1168
5673,136,Coconut Water,Beverage,462
9813,217,Fries,Fast Food,943
150,99,Risotto,Italian,1139
8601,155,Samgyeopsal,Korean,1187
2469,398,Ratatouille,French,520
6285,133,Char Siu,Chinese,1007
23,27,Tuna Tartare,Seafood,857
1604,74,Pancakes,American,823
5111,49,Spinach Artichoke Dip,Appetiser,674
6567,232,Duck Confit,French,550
6344,159,Kimchi,Korean,1257
2526,90,Miso Soup,Japanese,999
4794,72,Iced Tea,Beverage,374
8750,393,Quinoa Salad,Healthy,425
459,278,Idli,Indian,431
1160,450,Pita Bread,Mediterranean,773
